Country Name,Country Code,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Middle East & North Africa,MEA,"Immunization, measles (% of children ages 12-23 months)",83.13405884,82.69241207,84.17690782,84.60785608,84.32382017,85.3618386,87.35128017,86.95863816,90.77107713,90.53193659,90.67436608,89.92322402,88.93070441,88.55997703,88.72347735,88.7123767,88.57951916,88.93905668,88.98546848,90.74161846,90.96185552,91.3214397,88.45926354,89.68933163,88.2821335,88.43959952,90.86286668,90.16913916,88.68513945,88.70243018,
Middle East & North Africa,MEA,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.019737649,0.021255296,0.023464073,0.029788412,0.033575389,0.040133416,0.046429465,0.055033327,0.057245195,0.058244451,0.064556253,0.064875285,0.063508539,0.063843551,0.064385539,0.065307465,0.061532338,0.061112734,0.060939525,0.06218641,0.060867243,0.062315347,0.061803797,0.063275358,0.06464705,0.06711944,0.068003721,0.070315643,0.071829901,0.075604794,
Middle East & North Africa,MEA,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,4.792591873,4.90862326,4.730525891,4.272885029,3.334822705,3.445866792,3.985452366,5.321638331,3.279740083,4.12376505,6.460475175,4.449891978,4.742135579,3.805233637,3.179630826,2.751720722,3.561447811,3.954450137,4.427398093,,
Middle East & North Africa,MEA,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,46,44,43,41,40,39,38,37,36,36,36,35,34,33,33,33,32,31,31,,
Middle East & North Africa,MEA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,96,92,88,91,85,82,82,77,69,66,63,61,60,59,61,59,58,57,,,
Middle East & North Africa,MEA,"Mortality rate, neonatal (per 1,000 live births)",27.8,27,26.3,25.5,24.8,24.1,23.5,22.8,22.2,21.6,21,20.4,19.8,19.2,18.6,18,17.5,16.9,16.4,15.9,15.4,14.9,14.5,14.1,13.7,13.3,13,12.8,12.5,12.3,
Middle East & North Africa,MEA,"Mortality rate, under-5 (per 1,000 live births)",65,62.3,59.8,57.5,55.1,52.8,50.6,48.4,46.3,44.3,42.3,40.4,38.5,36.8,35.2,33.6,32.1,30.7,29.4,28.2,27.2,26.4,25.7,25.1,24.5,24,23.4,22.8,22.4,21.9,
Middle East & North Africa,MEA,"Mortality rate, under-5, female (per 1,000 live births)",62.7,60,57.5,55.1,52.7,50.4,48.1,45.9,43.8,41.8,39.8,38,36.2,34.5,32.9,31.4,30,28.7,27.4,26.2,25.3,24.5,23.9,23.3,22.7,22.2,21.7,21.1,20.8,20.3,
Middle East & North Africa,MEA,"Mortality rate, under-5, male (per 1,000 live births)",67.2,64.5,62,59.7,57.4,55.2,53,50.8,48.7,46.6,44.6,42.7,40.8,39,37.3,35.6,34.1,32.7,31.3,30.1,29,28.1,27.5,26.8,26.1,25.6,25,24.4,24,23.4,
Middle East & North Africa,MEA,People using at least basic sanitation services (% of population),,,,,,,,,,,83.68101979,83.93604299,84.24935815,84.65568063,85.07775615,85.56188779,86.0594054,86.56011753,87.05445298,87.53521361,87.9980699,88.44530692,88.88586925,89.32356864,89.71340122,90.09562179,90.41001971,90.64286135,,,
Middle East & North Africa,MEA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),6.6,10.5,8.4,7.1,6.6,6.8,6.3,5.5,4.3,4,3.7,3.4,3.4,4.4,3.5,3.2,3,2.9,2.8,2.5,2.1,2.3,2.3,2.3,2.7,3.8,5.1,6.3,7.2,,
Middle East & North Africa,MEA,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),27.3,32.1,30.7,29.9,29.3,30,29.3,27.4,23.7,22.1,21.2,20.3,20.6,23.2,20.3,19.2,18.3,17.7,17.1,15.6,14.1,13.7,13.3,13.1,13.8,15.3,16.7,18.5,20.3,,
Middle East & North Africa,MEA,"Smoking prevalence, females (% of adults)",,,,,,,,,,,5.733961627,,,,,3.832742259,,,,,2.793577367,2.624396901,2.517094437,2.390891196,2.312584964,2.229728059,2.118318531,,,,
Middle East & North Africa,MEA,"Smoking prevalence, males (% of adults)",,,,,,,,,,,31.72942397,,,,,32.28073779,,,,,33.48076075,33.68320017,33.90665237,34.25805898,34.60164469,34.98813026,35.29428706,,,,
Middle East & North Africa,MEA,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,18.9995621,,,,,18.48392424,,,,,18.7788855,18.84364847,18.89314779,19.01548836,19.18498877,19.35310403,19.4754278,,,,
Middle East & North Africa,MEA,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,66.80691445,,68.5202246,,,
North America,NAC,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,88.76815033,,,94.15715027,,,93.8115387,,,
North America,NAC,"Contraceptive prevalence, modern methods (% of women ages 15-49)",66.6,,,,,,,,,,68.49187348,,,,,,,,,,70.4,,,,,,,67.71881122,,,
North America,NAC,"Immunization, DPT (% of children ages 12-23 months)",89.82149859,86.17621082,83.53934541,88.1804893,93.9097358,94.28192904,94.55323839,95.12520373,95.48576006,95.49730929,93.59034486,93.6006215,93.53171651,95.61685275,95.62067251,95.77239504,95.92508466,95.84344791,95.6790484,94.67106264,94.49604528,95.22295796,93.740197,93.73726662,94.64614821,94.64268142,94.64275072,94.63570116,93.72485709,93.72384033,
North America,NAC,"Immunization, HepB3 (% of one-year-old children)",,,,16,42,68,82,84,87,88,90,89,88,86.02290297,86.08249109,87.00640271,87.08168844,86.8161925,88.70429853,87.88828298,88.97627166,89.18690191,88.26798002,87.84719949,88.72687092,89.94541817,90.94581663,90.99635638,89.1657139,89.43509518,
North America,NAC,"Immunization, measles (% of children ages 12-23 months)",89.91074929,87.44052706,83.98879991,85.08293581,89.7221136,88.71807096,91.53611393,91.43739814,92.34282663,92.33512714,91.40965514,91.3195028,91.312189,93.1532589,93.0758655,92.15173664,92.07491534,92.15655209,92.0802379,90.08223434,91.83201509,91.65464798,90.826798,91.82484442,91.8230741,91.73201107,91.73206304,91.81785058,91.81657139,90,
North America,NAC,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.29,0.27,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.26,0.26,0.27,0.26,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.22,0.22,,
North America,NAC,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,NAC,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,6.6,6.5,6,5.9,5.7,5.5,5.3,5.1,4.9,4.4,4.2,4,3.8,3.5,3.4,3.4,3.4,3.3,3.3,,
North America,NAC,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,12,12,13,13,13,13,14,14,14,14,14,15,15,15,16,17,18,18,,,
North America,NAC,"Mortality rate, neonatal (per 1,000 live births)",5.6,5.4,5.3,5.2,5,4.9,4.8,4.7,4.7,4.6,4.6,4.6,4.6,4.6,4.5,4.4,4.4,4.3,4.2,4.1,4.1,4,4,4,3.9,3.9,3.8,3.8,3.7,3.7,
North America,NAC,"Mortality rate, under-5 (per 1,000 live births)",11,10.6,10.2,9.9,9.6,9.2,9,8.7,8.6,8.4,8.3,8.2,8.1,8,7.9,7.8,7.7,7.6,7.5,7.3,7.2,7.1,6.9,6.8,6.7,6.7,6.6,6.5,6.4,6.3,
North America,NAC,"Mortality rate, under-5, female (per 1,000 live births)",9.7,9.4,9.1,8.8,8.6,8.3,8.1,7.8,7.7,7.6,7.4,7.3,7.2,7.1,7.1,7,6.9,6.8,6.7,6.6,6.5,6.4,6.3,6.2,6.1,6.1,6,5.9,5.8,5.7,
North America,NAC,"Mortality rate, under-5, male (per 1,000 live births)",12.2,11.8,11.3,10.9,10.5,10.2,9.9,9.6,9.4,9.2,9.1,9,8.9,8.8,8.7,8.6,8.5,8.3,8.2,8,7.8,7.7,7.6,7.5,7.3,7.2,7.2,7.1,7,6.9,
North America,NAC,People using at least basic sanitation services (% of population),,,,,,,,,,,99.94871606,99.94902138,99.94919827,99.94939654,99.94959718,99.94595187,99.94230917,99.93872333,99.93510166,99.93143151,99.9277355,99.9240332,99.92020787,99.91636062,99.91253427,99.90883994,99.90491629,99.90087988,,,
North America,NAC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,NAC,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,NAC,"Smoking prevalence, females (% of adults)",,,,,,,,,,,28.20846932,,,,,24.56542391,,,,,21.39800962,20.87682771,20.43436731,19.8224572,19.31132257,18.89187413,18.36963387,,,,
North America,NAC,"Smoking prevalence, males (% of adults)",,,,,,,,,,,34.03295208,,,,,30.3775842,,,,,27.0699187,26.53908546,26.01782576,25.42744387,24.80698199,24.29883669,23.77654364,,,,
North America,NAC,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,31.07625687,,,,,27.38209328,,,,,24.14444315,23.61329584,23.18136802,22.58016779,22.05920004,21.5505075,21.02824538,,,,
North America,NAC,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,83.5009696,,84.50539978,,,
South Asia,SAS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,32.38194275,,,46.54095459,,,69.55911255,,,
South Asia,SAS,"Contraceptive prevalence, modern methods (% of women ages 15-49)",36.0202306,,,,,,,,,,39.90880872,,,,,,,,,,45.16220466,,,,,,,45.22809507,,,
South Asia,SAS,"Immunization, DPT (% of children ages 12-23 months)",67.05184423,57.37794491,54.90694599,58.65612524,64.063466,68.02737084,64.04735409,62.15368918,61.35518972,60.44857948,60.23540342,61.62804878,61.75306202,64.18361751,67.21057182,67.60107436,67.38350691,65.96543136,70.31810666,73.1672105,76.42344198,80.41290234,80.25771568,81.14415014,83.10280609,85.06930344,86.13536499,86.85105252,87.52140365,88.21420101,
South Asia,SAS,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,,,14.80198263,20.53190481,22.67009758,24.03041445,40.63696481,46.43517272,46.91022324,53.1463768,73.86209419,71.98236255,78.90779335,85.06930344,86.13536499,86.85105252,87.52140365,88.21420101,
South Asia,SAS,"Immunization, measles (% of children ages 12-23 months)",55.9365403,46.64900206,52.82329393,59.2157146,65.80002118,68.78424611,64.004923,56.58818883,54.97338264,57.68834284,57.79725912,59.27223315,58.42110777,61.83213,65.47071904,68.8270916,69.09612568,70.01540551,71.61975927,76.18219227,78.70835302,80.84414735,79.99148857,80.86922829,83.01685346,85.28799118,85.91175672,87.55095251,89.11012137,90.80672459,
South Asia,SAS,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,19.33784517,19.1919039,18.07390165,18.25534602,19.10039208,20.23257191,16.35269848,15.59760446,15.97488943,16.31713641,15.99331075,14.04142695,11.26248319,8.781662534,8.844404443,8.989820345,9.572695265,7.340613691,5.41030223,,
South Asia,SAS,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,274,274,273,272,270,267,263,259,254,249,243,238,234,229,224,220,215,210,206,,
South Asia,SAS,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,395,379,361,344,327,309,293,278,263,249,235,222,210,199,190,179,169,163,,,
South Asia,SAS,"Mortality rate, neonatal (per 1,000 live births)",58.7,57.5,56.4,55.2,54,52.8,51.6,50.3,49,47.7,46.3,44.9,43.6,42.3,41.1,39.9,38.7,37.7,36.6,35.5,34.5,33.3,32.2,31.1,30.1,29,28,27,26,25.1,
South Asia,SAS,"Mortality rate, under-5 (per 1,000 live births)",129.7,126,122.4,118.9,115.4,111.8,108.2,104.5,100.8,97.1,93.4,89.8,86.3,83,79.9,76.7,73.6,70.7,67.7,64.8,61.9,59.1,56.4,53.8,51.2,48.8,46.4,44.2,42.1,40.2,
South Asia,SAS,"Mortality rate, under-5, female (per 1,000 live births)",132,128.3,124.8,121.5,118.1,114.6,111,107.4,103.6,99.5,95.9,92.2,88.7,85.2,81.8,78.5,75.2,72.1,69,65.9,62.9,59.8,56.9,54,51.2,48.6,46.1,43.7,41.5,39.5,
South Asia,SAS,"Mortality rate, under-5, male (per 1,000 live births)",127.4,123.7,120,116.4,112.7,109.1,105.4,101.7,98,94.6,90.9,87.4,84,80.8,78.1,74.9,72.1,69.2,66.4,63.7,61,58.4,55.9,53.5,51.2,48.9,46.8,44.7,42.7,40.9,
South Asia,SAS,People using at least basic sanitation services (% of population),,,,,,,,,,,19.78789649,21.98505059,24.25760104,26.53558433,28.81912057,31.11045471,33.39982287,35.69361099,37.99029223,40.28935587,42.5892577,44.88905589,47.18671816,49.48766885,51.78882533,54.08890249,56.4119849,58.73468478,,,
South Asia,SAS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),48.7,49,46.9,46.2,45.1,43.4,41.6,,,,,,39.8,38.9,37.4,34.9,33.7,31.8,30.6,29.5,25.9,20.9,19.2,17.1,15.2,,,,,,
South Asia,SAS,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),82.4,82.6,81.5,81.1,80.4,79.3,78,,,,,,76.2,75.5,74.2,72.2,71.4,69.9,68.8,67.8,64.9,60.1,57.7,55.1,52.4,,,,,,
South Asia,SAS,"Smoking prevalence, females (% of adults)",,,,,,,,,,,7.536373139,,,,,4.965080261,,,,,3.28784426,2.98007378,2.769141084,2.548752783,2.353492859,2.145101388,2.025648061,,,,
South Asia,SAS,"Smoking prevalence, males (% of adults)",,,,,,,,,,,36.92114408,,,,,32.41307271,,,,,28.48770729,27.77274813,27.15222115,26.54832568,25.80973615,25.37774301,24.78162331,,,,
South Asia,SAS,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,22.66238189,,,,,19.04449793,,,,,16.22341731,15.67914423,15.29929336,14.84653589,14.38528388,14.02435513,13.67474559,,,,
South Asia,SAS,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,50.09118265,,52.88111734,,,
Sub-Saharan Africa,SSF,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,23.24530411,,,34.18938065,,,42.6074295,,,
Sub-Saharan Africa,SSF,"Contraceptive prevalence, modern methods (% of women ages 15-49)",10.53511142,,,,,,,,,,15.79750098,,,,,,,,,,18.6034601,,,,,,,27.07316963,,,
Sub-Saharan Africa,SSF,"Immunization, DPT (% of children ages 12-23 months)",56.76438798,49.24307966,49.57112223,49.34058744,54.037454,52.91925863,50.55125815,49.29846383,49.90141874,48.57271375,51.35458281,51.53849163,53.06069806,56.01287281,59.22702198,62.38287177,64.39733225,66.74135964,69.17661841,72.64298004,71.11899841,71.58210837,70.67229047,69.68264966,70.80884863,70.40656557,72.18557404,72.75313508,72.89475444,73.4505824,
Sub-Saharan Africa,SSF,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,,,,58.50325706,65.17017042,67.09078866,66.12900937,72.16337331,69.82381405,71.77885994,71.07605268,69.85806457,71.03544572,70.02644884,72.04767224,72.50635907,72.76516844,73.22575646,
Sub-Saharan Africa,SSF,"Immunization, measles (% of children ages 12-23 months)",57.34077437,54.05111497,50.78016654,51.48951424,54.98928564,54.58084247,54.16355784,53.90345408,52.22225179,49.85020673,52.27122731,52.43926707,53.71042439,56.24207441,58.31503945,60.11439064,62.8264547,65.07129964,67.24621853,71.94307095,72.26566293,70.90239137,70.52979435,69.48583938,68.8730542,68.1438512,68.38089254,69.08142283,68.75721173,69.62084534,
Sub-Saharan Africa,SSF,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",5.490314722,5.98101369,6.316279202,6.45994629,6.461239027,6.316565079,6.117351851,5.913211248,5.682291781,5.427125696,5.147940836,4.856345249,4.575689477,4.305711927,4.070968106,3.879397003,3.704248856,3.54465404,3.378208725,3.221481954,3.073866051,2.900192775,2.722515148,2.531507393,2.363384674,2.19636244,2.04821633,1.898130065,1.74089088,1.618828853,
Sub-Saharan Africa,SSF,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,349.7515076,347.4457952,334.1327693,330.1126312,323.8051223,310.0767522,302.5448902,295.745186,289.5603349,288.0992675,279.603453,264.7407204,252.5497304,239.9644688,226.4013787,222.4215093,223.7310949,224.5376286,219.1273345,,
Sub-Saharan Africa,SSF,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,341,347,351,357,358,356,354,347,338,331,322,302,293,282,273,262,248,239,231,,
Sub-Saharan Africa,SSF,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,870,849,833,812,782,746,713,685,664,645,626,610,596,582,571,557,545,534,,,
Sub-Saharan Africa,SSF,"Mortality rate, neonatal (per 1,000 live births)",45.2,44.8,44.5,44.1,43.7,43.3,42.8,42.3,41.6,40.9,40.1,39.2,38.3,37.4,36.5,35.7,34.9,34.2,33.5,32.9,32.2,31.6,31.1,30.5,30,29.5,29,28.5,28,27.5,
Sub-Saharan Africa,SSF,"Mortality rate, under-5 (per 1,000 live births)",178.5,176.9,175.3,173.7,172.9,170.1,166.6,163.6,160,155.4,150.6,145.4,140,134.6,129.3,124.1,119.2,114.4,109.8,105.3,101.2,97.5,94.1,91,88.3,85.7,83,80.6,78.1,75.8,
Sub-Saharan Africa,SSF,"Mortality rate, under-5, female (per 1,000 live births)",169.2,167.6,166.1,164.6,163.8,161.1,157.7,154.7,151.3,146.8,142.1,137.1,131.9,126.6,121.4,116.4,111.7,107.1,102.7,98.4,94.5,90.9,87.6,84.6,82,79.6,77,74.7,72.4,70.1,
Sub-Saharan Africa,SSF,"Mortality rate, under-5, male (per 1,000 live births)",187.4,185.7,184.1,182.4,181.5,178.6,175.1,172,168.3,163.6,158.6,153.3,147.8,142.2,136.7,131.4,126.3,121.3,116.5,111.9,107.7,103.8,100.3,97,94.2,91.5,88.7,86.2,83.6,81.2,
Sub-Saharan Africa,SSF,People using at least basic sanitation services (% of population),,,,,,,,,,,22.99571748,23.29805849,23.69853339,24.09681438,24.48468341,24.94093947,25.41586019,25.88267269,26.38470763,26.8888604,27.39968906,27.68200278,28.20014077,28.72061417,29.24599134,29.77434381,30.30833626,30.88859834,,,
Sub-Saharan Africa,SSF,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),55.7,57.4,59.4,60.6,61.3,60.9,59.8,59.3,59.5,59.4,58.9,57.5,56.4,56.4,53.5,52,50.8,50,49,48.9,47.5,45.3,43.7,43.2,42.1,41.8,41.7,41,40.2,,
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),76.1,77.1,78.4,79.5,80,79.7,79.1,79,79.2,79.3,79.3,78.7,78.3,78.4,77,75.8,74.7,74,73.2,73,72,70.6,69.4,69.2,68.4,68.1,68,67.3,66.6,,
Sub-Saharan Africa,SSF,"Smoking prevalence, females (% of adults)",,,,,,,,,,,4.472083624,,,,,3.555701883,,,,,2.848521613,2.72450199,2.599629774,2.513779631,2.401117192,2.316820763,2.229502202,,,,
Sub-Saharan Africa,SSF,"Smoking prevalence, males (% of adults)",,,,,,,,,,,22.73869435,,,,,21.11848021,,,,,19.66506132,19.40006497,19.16725187,18.90393053,18.65076884,18.45470316,18.27172753,,,,
Sub-Saharan Africa,SSF,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,13.42953069,,,,,12.20209955,,,,,11.12296236,10.93586186,10.77399008,10.61173885,10.44014035,10.29971044,10.17691373,,,,
Sub-Saharan Africa,SSF,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,42.78308535,,43.88723735,,,
World,WLD,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,50.6282692,,,62.00258255,,,68.51611328,,,
World,WLD,"Contraceptive prevalence, modern methods (% of women ages 15-49)",53.49546632,,,,,,,,,,55.40961267,,,,,,,,,,48.44712737,,,,,,,53.82340823,,,
World,WLD,"Immunization, DPT (% of children ages 12-23 months)",76.82888939,72.83385405,70.94710184,70.93226711,73.17583527,73.49420448,72.33212058,71.8603853,72.20657648,72.16612622,72.88289441,73.51303141,73.14928369,74.76588714,76.72456167,77.52918746,78.72418244,78.82383045,81.35770922,83.3450057,83.68858004,84.94056673,84.77871978,84.26491906,84.63420963,84.77002286,85.82798796,85.78189682,85.60302843,85.67742543,
World,WLD,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,,72.33686602,58.61230475,60.54002523,64.12698788,65.2538981,70.96452027,74.92756653,74.39339096,76.37568224,82.12799208,81.21205663,83.07793987,84.11209686,85.40682805,84.95274749,84.73782459,85.08196609,
World,WLD,"Immunization, measles (% of children ages 12-23 months)",73.62508078,69.77386696,69.81407763,70.41698912,71.93373035,73.77663143,73.18374223,71.53864088,71.24132425,71.86191283,72.40983204,73.10804327,72.55152891,74.10140892,75.91533393,77.23462055,78.93576013,79.56225612,81.10861918,83.50775103,84.30164955,84.86735913,84.46652611,84.48499987,84.54833904,84.93474807,85.18989922,85.24318711,85.63445153,85.68265738,
World,WLD,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.6,0.67,0.72,0.75,0.78,0.77,0.75,0.74,0.72,0.71,0.68,0.64,0.62,0.58,0.56,0.55,0.53,0.52,0.5,0.49,0.48,0.47,0.46,0.44,0.43,0.42,0.41,0.39,0.38,0.37,
World,WLD,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,80.57596556,80.50775792,77.81792034,77.74608713,77.43445944,75.81201886,73.14444971,71.97707029,71.33355869,72.02712914,71.1256554,67.21256858,64.25183532,60.63089336,57.98655227,57.42955312,58.80129153,58.98838665,57.43316993,,
World,WLD,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,172,172,172,172,171,169,167,164,162,159,156,153,150,147,144,141,137,134,132,,
World,WLD,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,342,335,328,319,309,296,284,274,265,257,248,241,234,229,224,219,214,211,,,
